ticket_id,created_at,category,severity,assigned_group,resolution_days,sla_breach
51274,2025-04-09 15:00:00,Database,Low,Team D,11.15,1
51275,2025-03-20 02:00:00,Network,Medium,Team A,0.84,0
51276,2025-03-29 04:00:00,Network,High,Team C,1.65,0
51277,2025-05-24 04:00:00,Access,Low,Team C,3.97,1
51278,2025-02-07 15:00:00,Network,Low,Team C,1.24,0
51279,2025-04-30 03:00:00,Access,Low,Team A,0.8,0
51280,2025-04-09 22:00:00,Endpoint,Low,Team D,0.1,0
51281,2025-02-17 13:00:00,Endpoint,Low,Team D,1.0,0
51282,2025-02-15 23:00:00,Database,Medium,Team A,0.16,0
51283,2025-01-17 08:00:00,Database,Low,Team B,0.9,0
51284,2025-05-20 23:00:00,Database,Medium,Team B,0.84,0
51285,2025-03-17 12:00:00,Application,Low,Team D,2.08,0
51286,2025-05-23 12:00:00,Access,High,Team B,0.91,0
51287,2025-06-07 15:00:00,Endpoint,Medium,Team A,0.97,0
51288,2025-01-22 21:00:00,Access,Medium,Team D,0.67,0
51289,2025-04-15 22:00:00,Application,Medium,Team D,1.87,0
51290,2025-06-19 02:00:00,Application,Low,Team A,0.99,0
51291,2025-01-13 02:00:00,Endpoint,Medium,Team A,5.94,1
51292,2025-06-04 07:00:00,Endpoint,Medium,Team A,4.45,1
51293,2025-05-31 05:00:00,Database,High,Team C,0.54,0
51294,2025-03-13 06:00:00,Application,Low,Team B,1.03,0
51295,2025-05-12 23:00:00,Database,Low,Team B,2.01,0
51296,2025-01-21 12:00:00,Endpoint,Low,Team D,0.03,0
51297,2025-03-01 22:00:00,Application,Low,Team B,0.52,0
51298,2025-06-06 08:00:00,Application,Low,Team D,0.67,0
51299,2025-02-06 03:00:00,Network,Low,Team D,1.03,0
51300,2025-06-08 23:00:00,Application,Medium,Team C,4.4,1
51301,2025-01-21 15:00:00,Database,Medium,Team D,0.2,0
51302,2025-01-02 01:00:00,Network,Low,Team C,0.14,0
51303,2025-02-01 21:00:00,Application,Low,Team B,2.18,0
51304,2025-05-07 02:00:00,Network,Medium,Team C,0.91,0
51305,2025-05-24 17:00:00,Application,Medium,Team A,0.39,0
51306,2025-05-23 22:00:00,Access,Medium,Team C,2.42,0
51307,2025-04-12 19:00:00,Database,Critical,Team D,0.56,0
51308,2025-06-14 14:00:00,Database,Medium,Team B,1.67,0
51309,2025-03-21 06:00:00,Network,Medium,Team D,1.05,0
51310,2025-05-19 17:00:00,Access,Low,Team B,0.9,0
51311,2025-01-14 21:00:00,Network,Medium,Team D,2.55,0
51312,2025-03-01 11:00:00,Network,High,Team C,1.9,0
51313,2025-03-03 01:00:00,Endpoint,Low,Team D,1.44,0
51314,2025-04-02 11:00:00,Network,Medium,Team A,0.27,0
51315,2025-05-31 17:00:00,Application,Low,Team A,1.76,0
51316,2025-01-24 19:00:00,Endpoint,High,Team B,2.36,0
51317,2025-02-03 09:00:00,Endpoint,Medium,Team B,3.37,1
51318,2025-02-19 12:00:00,Network,Low,Team C,0.71,0
51319,2025-01-09 02:00:00,Endpoint,High,Team D,0.61,0
51320,2025-01-06 06:00:00,Database,Critical,Team A,2.76,0
51321,2025-04-29 02:00:00,Endpoint,Low,Team C,1.26,0
51322,2025-05-18 06:00:00,Endpoint,Low,Team B,1.04,0
51323,2025-04-19 19:00:00,Application,High,Team C,0.35,0
51324,2025-03-09 13:00:00,Database,Medium,Team B,1.14,0
51325,2025-06-27 02:00:00,Endpoint,High,Team B,2.59,0
51326,2025-06-05 12:00:00,Application,Low,Team C,1.2,0
51327,2025-05-07 03:00:00,Database,Medium,Team D,4.12,1
51328,2025-04-10 20:00:00,Endpoint,Medium,Team C,0.01,0
51329,2025-04-13 04:00:00,Network,Low,Team B,0.4,0
51330,2025-02-03 17:00:00,Endpoint,Critical,Team A,1.91,0
51331,2025-01-10 08:00:00,Database,Medium,Team D,2.23,0
51332,2025-05-10 21:00:00,Endpoint,Medium,Team D,0.65,0
51333,2025-01-10 03:00:00,Database,Low,Team A,5.69,1
51334,2025-03-30 13:00:00,Network,Medium,Team D,0.8,0
51335,2025-03-26 09:00:00,Endpoint,High,Team B,1.06,0
51336,2025-06-12 03:00:00,Database,High,Team C,7.49,1
51337,2025-01-12 13:00:00,Application,High,Team B,1.3,0
51338,2025-01-23 00:00:00,Endpoint,Low,Team D,1.9,0
51339,2025-01-21 00:00:00,Network,Low,Team A,1.55,0
51340,2025-05-13 05:00:00,Application,Medium,Team D,0.39,0
51341,2025-04-29 09:00:00,Endpoint,High,Team B,9.54,1
51342,2025-03-24 14:00:00,Database,Medium,Team D,0.12,0
51343,2025-04-26 16:00:00,Access,Low,Team D,8.21,1
51344,2025-03-13 10:00:00,Application,Medium,Team B,1.26,0
51345,2025-02-19 05:00:00,Database,Medium,Team D,0.42,0
51346,2025-03-29 09:00:00,Application,Low,Team B,0.37,0
51347,2025-03-17 19:00:00,Endpoint,Low,Team A,2.13,0
51348,2025-04-27 19:00:00,Network,Low,Team D,2.48,0
51349,2025-03-30 01:00:00,Network,Low,Team A,4.58,1
51350,2025-04-22 09:00:00,Application,Low,Team C,0.54,0
51351,2025-05-05 10:00:00,Access,Low,Team D,1.14,0
51352,2025-01-18 07:00:00,Endpoint,Medium,Team C,7.09,1
51353,2025-05-12 16:00:00,Database,Low,Team A,1.12,0
51354,2025-04-18 01:00:00,Endpoint,Medium,Team A,1.23,0
51355,2025-06-15 22:00:00,Access,Low,Team B,0.68,0
51356,2025-04-17 02:00:00,Database,Low,Team C,4.1,1
51357,2025-04-13 00:00:00,Access,Critical,Team C,0.91,0
51358,2025-06-07 06:00:00,Endpoint,High,Team B,2.02,0
51359,2025-04-19 21:00:00,Endpoint,Low,Team C,0.4,0
51360,2025-03-12 06:00:00,Application,Low,Team A,1.91,0
51361,2025-02-04 22:00:00,Access,Low,Team A,5.44,1
51362,2025-02-08 19:00:00,Network,High,Team A,3.0,0
51363,2025-04-07 05:00:00,Access,Low,Team A,0.14,0
51364,2025-03-28 15:00:00,Access,Low,Team D,2.01,0
51365,2025-06-14 11:00:00,Database,Medium,Team B,1.64,0
51366,2025-06-23 12:00:00,Database,Low,Team D,0.83,0
51367,2025-01-04 10:00:00,Application,Medium,Team D,3.7,1
51368,2025-02-02 01:00:00,Network,Low,Team C,3.14,1
51369,2025-02-03 18:00:00,Endpoint,Low,Team B,2.09,0
51370,2025-01-20 14:00:00,Network,Medium,Team D,2.73,0
51371,2025-05-31 23:00:00,Network,Medium,Team D,0.43,0
51372,2025-05-16 05:00:00,Network,Low,Team B,5.06,1
51373,2025-04-02 11:00:00,Application,Low,Team A,2.21,0
51374,2025-01-06 01:00:00,Application,Low,Team B,1.26,0
51375,2025-03-20 18:00:00,Network,High,Team B,0.43,0
51376,2025-04-17 10:00:00,Endpoint,Medium,Team B,2.3,0
51377,2025-03-22 13:00:00,Endpoint,Medium,Team A,0.2,0
51378,2025-02-28 18:00:00,Endpoint,Low,Team B,0.77,0
51379,2025-01-14 04:00:00,Application,Medium,Team A,1.71,0
51380,2025-06-26 20:00:00,Database,Low,Team D,2.08,0
51381,2025-01-22 00:00:00,Endpoint,Medium,Team D,0.03,0
51382,2025-04-28 17:00:00,Database,Medium,Team A,0.02,0
51383,2025-03-20 10:00:00,Network,High,Team C,0.24,0
51384,2025-04-16 22:00:00,Endpoint,High,Team B,2.92,0
51385,2025-05-27 04:00:00,Network,Low,Team D,1.67,0
51386,2025-01-19 00:00:00,Network,High,Team D,1.88,0
51387,2025-01-25 15:00:00,Access,Low,Team A,1.85,0
51388,2025-04-25 08:00:00,Network,Low,Team C,0.08,0
51389,2025-01-26 00:00:00,Network,Low,Team C,0.38,0
51390,2025-05-25 23:00:00,Application,Medium,Team C,2.6,0
51391,2025-06-01 06:00:00,Network,Medium,Team A,2.08,0
51392,2025-03-26 07:00:00,Endpoint,Low,Team A,1.18,0
51393,2025-05-12 09:00:00,Application,Low,Team B,0.04,0
51394,2025-04-13 04:00:00,Access,Low,Team D,1.08,0
51395,2025-02-17 19:00:00,Access,High,Team D,0.57,0
51396,2025-01-28 10:00:00,Network,Medium,Team A,2.39,0
51397,2025-02-16 10:00:00,Database,Low,Team D,3.48,1
51398,2025-02-11 11:00:00,Access,High,Team B,1.4,0
51399,2025-05-04 11:00:00,Access,Low,Team A,1.03,0
51400,2025-01-16 00:00:00,Access,Medium,Team D,0.64,0
51401,2025-06-07 16:00:00,Endpoint,Low,Team C,0.19,0
51402,2025-04-05 06:00:00,Database,Low,Team A,0.93,0
51403,2025-03-13 04:00:00,Network,Low,Team D,2.27,0
51404,2025-06-17 12:00:00,Network,Medium,Team D,2.19,0
51405,2025-06-28 01:00:00,Application,High,Team B,1.06,0
51406,2025-02-19 03:00:00,Endpoint,Medium,Team B,6.76,1
51407,2025-06-01 17:00:00,Database,Medium,Team C,5.63,1
51408,2025-02-13 22:00:00,Application,High,Team C,4.17,1
51409,2025-06-12 10:00:00,Database,Medium,Team C,1.14,0
51410,2025-04-05 19:00:00,Access,Low,Team B,2.75,0
51411,2025-06-25 11:00:00,Database,Critical,Team D,5.29,1
51412,2025-05-30 19:00:00,Application,Medium,Team A,2.68,0
51413,2025-01-14 09:00:00,Endpoint,Low,Team A,0.76,0
51414,2025-05-02 15:00:00,Endpoint,Medium,Team B,0.14,0
51415,2025-04-14 00:00:00,Access,Low,Team B,6.34,1
51416,2025-06-14 01:00:00,Network,Low,Team B,9.77,1
51417,2025-06-28 06:00:00,Application,Low,Team B,2.37,0
51418,2025-06-12 20:00:00,Network,Low,Team A,0.76,0
51419,2025-05-08 14:00:00,Access,Low,Team C,4.01,1
51420,2025-06-05 03:00:00,Database,Medium,Team A,6.13,1
51421,2025-04-24 03:00:00,Database,Low,Team B,1.41,0
51422,2025-04-06 23:00:00,Access,Medium,Team C,0.75,0
51423,2025-04-24 15:00:00,Endpoint,Critical,Team A,1.04,0
51424,2025-06-04 08:00:00,Application,Medium,Team B,0.15,0
51425,2025-04-12 04:00:00,Access,Medium,Team B,1.67,0
51426,2025-05-21 19:00:00,Access,Low,Team D,0.95,0
51427,2025-01-29 17:00:00,Application,Medium,Team D,4.32,1
51428,2025-04-01 10:00:00,Endpoint,High,Team B,0.64,0
51429,2025-06-20 12:00:00,Endpoint,Low,Team A,0.02,0
51430,2025-04-12 13:00:00,Application,Low,Team D,2.67,0
51431,2025-04-27 16:00:00,Network,Medium,Team A,0.01,0
51432,2025-04-06 23:00:00,Database,Medium,Team A,1.58,0
51433,2025-01-09 20:00:00,Application,High,Team D,0.4,0
51434,2025-02-25 00:00:00,Endpoint,Medium,Team B,1.89,0
51435,2025-04-05 11:00:00,Network,High,Team D,0.44,0
51436,2025-04-18 19:00:00,Access,Low,Team A,1.39,0
51437,2025-02-20 14:00:00,Access,Low,Team C,0.82,0
51438,2025-01-06 08:00:00,Access,Medium,Team D,0.4,0
51439,2025-06-27 08:00:00,Database,Low,Team C,1.87,0
51440,2025-02-14 00:00:00,Endpoint,Low,Team B,0.17,0
51441,2025-06-21 02:00:00,Network,Low,Team D,5.67,1
51442,2025-04-17 10:00:00,Endpoint,Medium,Team C,3.01,1
51443,2025-05-17 22:00:00,Database,High,Team B,4.95,1
51444,2025-03-16 01:00:00,Database,Low,Team A,0.09,0
51445,2025-06-11 03:00:00,Application,High,Team B,0.0,0
51446,2025-03-16 05:00:00,Endpoint,Low,Team B,0.89,0
51447,2025-03-18 14:00:00,Access,Critical,Team A,1.92,0
51448,2025-03-01 08:00:00,Application,Critical,Team B,0.56,0
51449,2025-04-12 16:00:00,Endpoint,High,Team D,1.59,0
51450,2025-02-16 02:00:00,Application,Low,Team B,1.86,0
51451,2025-05-06 02:00:00,Application,Low,Team C,0.33,0
51452,2025-05-22 21:00:00,Network,Medium,Team B,2.93,0
51453,2025-02-03 20:00:00,Application,Low,Team C,5.51,1
51454,2025-05-15 16:00:00,Database,High,Team B,2.04,0
51455,2025-06-25 02:00:00,Access,High,Team D,5.91,1
51456,2025-05-08 03:00:00,Network,Critical,Team A,0.57,0
51457,2025-06-11 13:00:00,Application,Low,Team A,0.07,0
51458,2025-05-01 02:00:00,Network,Low,Team C,0.57,0
51459,2025-01-15 23:00:00,Access,Low,Team B,2.09,0
51460,2025-04-02 13:00:00,Access,Low,Team B,1.82,0
51461,2025-01-05 02:00:00,Network,Low,Team D,0.62,0
51462,2025-04-23 15:00:00,Endpoint,Low,Team B,1.05,0
51463,2025-06-05 22:00:00,Access,Low,Team C,0.92,0
51464,2025-02-03 19:00:00,Database,Low,Team C,6.01,1
51465,2025-04-15 14:00:00,Database,High,Team D,0.75,0
51466,2025-03-22 00:00:00,Application,Medium,Team C,0.43,0
51467,2025-03-20 03:00:00,Endpoint,Medium,Team C,1.67,0
51468,2025-02-21 16:00:00,Endpoint,Medium,Team D,0.27,0
51469,2025-04-27 14:00:00,Application,Low,Team C,1.42,0
51470,2025-05-08 22:00:00,Access,High,Team C,2.32,0
51471,2025-01-29 12:00:00,Network,Low,Team A,5.74,1
51472,2025-04-04 07:00:00,Endpoint,Medium,Team D,4.46,1
51473,2025-02-07 10:00:00,Endpoint,Low,Team A,3.68,1
51474,2025-03-12 07:00:00,Access,Critical,Team B,1.0,0
51475,2025-03-18 07:00:00,Network,High,Team D,4.49,1
51476,2025-04-14 09:00:00,Database,Low,Team B,2.52,0
51477,2025-04-18 06:00:00,Endpoint,Critical,Team C,1.17,0
51478,2025-01-01 20:00:00,Access,Medium,Team A,1.66,0
51479,2025-05-18 04:00:00,Endpoint,Medium,Team C,1.15,0
51480,2025-01-26 17:00:00,Database,Low,Team A,0.44,0
51481,2025-02-15 08:00:00,Application,Low,Team A,1.2,0
51482,2025-01-07 04:00:00,Access,High,Team A,3.29,1
51483,2025-01-05 16:00:00,Network,Low,Team A,0.62,0
51484,2025-02-14 13:00:00,Application,High,Team C,2.05,0
51485,2025-04-14 21:00:00,Network,Low,Team C,1.61,0
51486,2025-02-15 13:00:00,Database,Low,Team C,5.05,1
51487,2025-04-03 21:00:00,Network,Medium,Team A,2.74,0
51488,2025-06-15 11:00:00,Endpoint,Low,Team B,0.9,0
51489,2025-02-10 20:00:00,Database,Critical,Team C,1.65,0
51490,2025-04-09 05:00:00,Application,Low,Team C,4.84,1
51491,2025-05-17 16:00:00,Endpoint,Low,Team D,0.51,0
51492,2025-05-08 03:00:00,Endpoint,Medium,Team B,1.29,0
51493,2025-06-20 13:00:00,Database,Medium,Team C,0.5,0
51494,2025-04-19 03:00:00,Network,Critical,Team C,1.08,0
51495,2025-03-24 03:00:00,Network,Low,Team D,0.12,0
51496,2025-05-05 05:00:00,Application,Low,Team A,4.17,1
51497,2025-04-18 14:00:00,Database,Medium,Team B,7.66,1
51498,2025-06-15 04:00:00,Application,Low,Team B,1.68,0
51499,2025-06-20 04:00:00,Access,Low,Team D,1.62,0
51500,2025-02-16 19:00:00,Database,High,Team B,6.24,1
51501,2025-02-13 19:00:00,Access,Low,Team C,1.0,0
51502,2025-02-03 23:00:00,Application,Low,Team B,1.94,0
51503,2025-02-10 18:00:00,Access,Low,Team D,3.63,1
51504,2025-04-30 02:00:00,Access,Medium,Team A,1.41,0
51505,2025-01-29 10:00:00,Endpoint,Low,Team D,0.5,0
51506,2025-06-02 07:00:00,Endpoint,Low,Team B,3.35,1
51507,2025-04-19 10:00:00,Application,Low,Team D,0.63,0
51508,2025-02-02 12:00:00,Application,Critical,Team D,3.71,1
51509,2025-03-02 02:00:00,Network,Low,Team B,5.79,1
51510,2025-04-25 23:00:00,Access,Low,Team A,1.58,0
51511,2025-04-02 17:00:00,Network,Low,Team C,0.1,0
51512,2025-04-05 05:00:00,Network,Low,Team D,6.23,1
51513,2025-06-01 09:00:00,Database,Low,Team A,3.56,1
51514,2025-05-11 00:00:00,Network,Medium,Team A,0.25,0
51515,2025-04-17 01:00:00,Network,Medium,Team D,1.99,0
51516,2025-06-18 09:00:00,Access,Medium,Team B,0.76,0
51517,2025-02-27 02:00:00,Network,Low,Team B,0.8,0
51518,2025-04-10 13:00:00,Access,Low,Team D,1.74,0
51519,2025-04-28 20:00:00,Access,Low,Team B,2.49,0
51520,2025-03-02 22:00:00,Network,Low,Team B,0.02,0
51521,2025-01-24 01:00:00,Access,Low,Team A,0.33,0
51522,2025-04-18 04:00:00,Application,Medium,Team C,4.66,1
51523,2025-01-30 19:00:00,Application,Low,Team C,1.37,0
51524,2025-06-28 23:00:00,Access,Low,Team B,1.35,0
51525,2025-05-22 05:00:00,Application,Medium,Team B,3.67,1
51526,2025-06-05 22:00:00,Database,Low,Team D,0.28,0
51527,2025-06-18 12:00:00,Endpoint,High,Team B,2.5,0
51528,2025-05-12 19:00:00,Application,High,Team D,1.41,0
51529,2025-06-02 03:00:00,Network,Low,Team C,2.71,0
51530,2025-05-11 15:00:00,Application,Critical,Team A,2.27,0
51531,2025-04-29 01:00:00,Database,Low,Team D,2.2,0
51532,2025-05-26 15:00:00,Database,Critical,Team A,3.88,1
51533,2025-02-25 17:00:00,Database,Critical,Team C,1.6,0
51534,2025-04-11 21:00:00,Application,High,Team A,1.05,0
51535,2025-06-22 03:00:00,Endpoint,Low,Team C,0.44,0
51536,2025-05-06 11:00:00,Network,Medium,Team A,0.84,0
51537,2025-04-21 19:00:00,Endpoint,Medium,Team A,4.08,1
51538,2025-02-18 12:00:00,Application,Low,Team B,0.82,0
51539,2025-04-24 23:00:00,Endpoint,High,Team C,8.46,1
51540,2025-01-08 10:00:00,Access,High,Team D,1.87,0
51541,2025-02-13 05:00:00,Network,High,Team C,3.37,1
51542,2025-06-09 18:00:00,Access,Medium,Team B,1.36,0
51543,2025-04-17 13:00:00,Access,Low,Team D,2.13,0
51544,2025-03-18 15:00:00,Endpoint,Medium,Team B,9.12,1
51545,2025-05-29 16:00:00,Access,Medium,Team C,1.39,0
51546,2025-06-16 02:00:00,Network,Low,Team C,0.61,0
51547,2025-05-13 08:00:00,Access,Low,Team B,2.1,0
51548,2025-05-19 01:00:00,Application,Low,Team D,5.04,1
51549,2025-01-21 11:00:00,Network,Low,Team C,0.03,0
51550,2025-06-25 10:00:00,Application,Low,Team B,9.8,1
51551,2025-01-13 21:00:00,Application,Medium,Team C,1.57,0
51552,2025-04-19 06:00:00,Database,Low,Team B,3.21,1
51553,2025-03-12 21:00:00,Database,Low,Team C,0.25,0
51554,2025-02-03 13:00:00,Application,Low,Team C,0.69,0
51555,2025-06-17 11:00:00,Access,Medium,Team A,7.56,1
51556,2025-06-25 07:00:00,Application,High,Team D,0.68,0
51557,2025-03-20 20:00:00,Application,Low,Team C,1.06,0
51558,2025-02-25 06:00:00,Database,Low,Team D,0.66,0
51559,2025-03-21 21:00:00,Endpoint,High,Team B,1.26,0
51560,2025-04-20 08:00:00,Endpoint,Low,Team A,0.35,0
51561,2025-04-04 09:00:00,Endpoint,Low,Team B,1.42,0
51562,2025-03-24 05:00:00,Application,Medium,Team D,0.71,0
51563,2025-06-18 08:00:00,Application,Low,Team B,3.38,1
51564,2025-06-15 18:00:00,Access,Low,Team B,0.99,0
51565,2025-02-24 19:00:00,Database,High,Team B,3.15,1
51566,2025-05-23 21:00:00,Application,Low,Team D,2.05,0
51567,2025-04-18 04:00:00,Network,Low,Team C,4.93,1
51568,2025-01-26 10:00:00,Network,Low,Team B,3.33,1
51569,2025-04-30 11:00:00,Database,Low,Team D,4.63,1
51570,2025-03-04 01:00:00,Network,Low,Team A,1.49,0
51571,2025-01-09 11:00:00,Network,Low,Team A,4.89,1
51572,2025-05-22 05:00:00,Database,High,Team D,0.34,0
51573,2025-02-28 07:00:00,Application,Medium,Team B,0.18,0
51574,2025-04-05 11:00:00,Application,Low,Team C,1.49,0
51575,2025-02-27 04:00:00,Access,Low,Team A,3.5,1
51576,2025-02-22 08:00:00,Application,Low,Team C,0.48,0
51577,2025-04-08 19:00:00,Network,Low,Team D,6.92,1
51578,2025-05-14 11:00:00,Network,Low,Team A,0.41,0
51579,2025-03-12 14:00:00,Access,Medium,Team B,2.47,0
51580,2025-04-22 18:00:00,Database,Medium,Team A,4.93,1
51581,2025-05-05 16:00:00,Network,Critical,Team B,6.73,1
51582,2025-01-10 17:00:00,Application,Medium,Team C,2.17,0
51583,2025-03-31 01:00:00,Application,Low,Team A,1.71,0
51584,2025-05-29 23:00:00,Application,Medium,Team D,0.19,0
51585,2025-04-27 22:00:00,Network,Low,Team A,0.04,0
51586,2025-03-22 07:00:00,Endpoint,Low,Team B,8.5,1
51587,2025-03-23 13:00:00,Network,Medium,Team C,0.64,0
51588,2025-03-04 05:00:00,Network,Low,Team D,0.15,0
51589,2025-02-08 19:00:00,Endpoint,Medium,Team B,1.55,0
51590,2025-01-02 23:00:00,Endpoint,High,Team B,0.75,0
51591,2025-04-05 14:00:00,Application,High,Team D,0.89,0
51592,2025-04-26 00:00:00,Application,Low,Team D,0.87,0
51593,2025-03-28 00:00:00,Application,Medium,Team C,0.57,0
51594,2025-01-29 06:00:00,Network,Critical,Team B,6.86,1
51595,2025-06-14 09:00:00,Database,Medium,Team B,0.62,0
51596,2025-03-08 06:00:00,Access,Medium,Team C,1.63,0
51597,2025-04-15 22:00:00,Database,Critical,Team A,0.55,0
51598,2025-02-04 12:00:00,Endpoint,Low,Team D,2.87,0
51599,2025-03-07 06:00:00,Network,Low,Team C,0.52,0
51600,2025-03-07 07:00:00,Network,Medium,Team D,1.91,0
51601,2025-05-19 22:00:00,Access,Medium,Team C,3.59,1
51602,2025-01-09 13:00:00,Database,Low,Team C,0.63,0
51603,2025-03-17 05:00:00,Endpoint,Low,Team B,3.25,1
51604,2025-01-20 23:00:00,Access,Low,Team D,0.19,0
51605,2025-03-30 08:00:00,Network,Medium,Team C,0.25,0
51606,2025-03-02 21:00:00,Access,Low,Team B,1.02,0
51607,2025-04-20 13:00:00,Application,Low,Team C,1.04,0
51608,2025-04-26 06:00:00,Database,Low,Team D,1.45,0
51609,2025-03-01 21:00:00,Endpoint,Low,Team C,0.05,0
51610,2025-03-22 22:00:00,Application,Low,Team B,0.25,0
51611,2025-06-05 22:00:00,Database,Low,Team B,0.02,0
51612,2025-04-27 21:00:00,Application,Medium,Team A,6.18,1
51613,2025-04-28 19:00:00,Access,Medium,Team D,0.75,0
51614,2025-02-02 02:00:00,Endpoint,Low,Team A,2.33,0
51615,2025-01-03 18:00:00,Access,Low,Team B,1.88,0
51616,2025-03-02 05:00:00,Access,High,Team A,2.58,0
51617,2025-05-01 21:00:00,Database,Low,Team D,4.29,1
51618,2025-04-11 18:00:00,Endpoint,Critical,Team B,0.53,0
51619,2025-01-16 03:00:00,Endpoint,Low,Team A,1.11,0
51620,2025-05-01 17:00:00,Access,Low,Team A,0.8,0
51621,2025-01-11 19:00:00,Endpoint,Low,Team B,0.17,0
51622,2025-06-10 19:00:00,Network,Low,Team C,0.06,0
51623,2025-02-14 12:00:00,Endpoint,Low,Team B,2.89,0
51624,2025-06-13 22:00:00,Access,Low,Team A,0.28,0
51625,2025-02-24 14:00:00,Network,High,Team D,0.03,0
51626,2025-03-02 02:00:00,Network,Low,Team A,1.15,0
51627,2025-02-25 08:00:00,Database,High,Team B,0.78,0
51628,2025-01-10 12:00:00,Access,Low,Team A,0.14,0
51629,2025-02-20 09:00:00,Endpoint,High,Team B,0.11,0
51630,2025-03-24 02:00:00,Network,High,Team A,4.89,1
51631,2025-06-25 21:00:00,Access,Low,Team A,5.62,1
51632,2025-06-26 03:00:00,Database,Medium,Team C,1.32,0
51633,2025-05-15 16:00:00,Application,Low,Team B,3.77,1
51634,2025-03-13 21:00:00,Application,Low,Team C,3.22,1
51635,2025-03-09 08:00:00,Endpoint,Medium,Team C,1.73,0
51636,2025-03-21 01:00:00,Application,Medium,Team A,2.78,0
51637,2025-03-23 18:00:00,Network,Medium,Team B,5.33,1
51638,2025-03-30 19:00:00,Network,Low,Team D,1.67,0
51639,2025-04-14 10:00:00,Access,Low,Team A,1.43,0
51640,2025-03-02 10:00:00,Endpoint,Low,Team B,0.01,0
51641,2025-06-28 08:00:00,Access,Low,Team C,1.56,0
51642,2025-02-22 07:00:00,Access,Low,Team A,3.4,1
51643,2025-01-17 16:00:00,Endpoint,Low,Team D,2.87,0
51644,2025-03-14 19:00:00,Access,Medium,Team A,2.08,0
51645,2025-03-24 14:00:00,Application,Low,Team C,0.05,0
51646,2025-03-24 07:00:00,Database,Low,Team C,5.19,1
51647,2025-06-02 05:00:00,Access,Low,Team B,1.12,0
51648,2025-05-25 08:00:00,Network,Medium,Team D,1.7,0
51649,2025-04-11 14:00:00,Network,Low,Team A,1.01,0
51650,2025-05-13 14:00:00,Application,Low,Team C,0.86,0
51651,2025-04-07 04:00:00,Access,Low,Team B,1.43,0
51652,2025-02-15 07:00:00,Access,Low,Team D,1.37,0
51653,2025-06-11 10:00:00,Endpoint,Medium,Team D,0.88,0
51654,2025-04-17 03:00:00,Access,Low,Team B,3.26,1
51655,2025-05-12 16:00:00,Access,Low,Team C,0.1,0
51656,2025-02-28 00:00:00,Network,Medium,Team D,0.25,0
51657,2025-03-05 03:00:00,Endpoint,Medium,Team A,0.17,0
51658,2025-04-23 05:00:00,Access,Low,Team C,1.66,0
51659,2025-05-01 23:00:00,Application,Low,Team C,1.06,0
51660,2025-06-14 22:00:00,Access,Low,Team B,1.2,0
51661,2025-01-10 04:00:00,Endpoint,Low,Team D,1.72,0
51662,2025-05-06 12:00:00,Application,Low,Team B,0.78,0
51663,2025-02-22 22:00:00,Application,High,Team D,0.4,0
51664,2025-06-27 20:00:00,Application,Low,Team B,0.73,0
51665,2025-06-25 18:00:00,Network,Medium,Team C,10.23,1
51666,2025-03-15 00:00:00,Network,High,Team B,6.1,1
51667,2025-01-27 11:00:00,Application,Low,Team C,6.28,1
51668,2025-04-30 07:00:00,Network,High,Team C,0.06,0
51669,2025-04-25 01:00:00,Application,Critical,Team B,0.19,0
51670,2025-04-23 08:00:00,Application,Medium,Team D,0.09,0
51671,2025-06-20 09:00:00,Database,Low,Team C,3.38,1
51672,2025-03-04 11:00:00,Network,High,Team B,9.5,1
51673,2025-05-16 21:00:00,Database,Medium,Team C,1.57,0
51674,2025-01-21 20:00:00,Application,Medium,Team C,2.41,0
51675,2025-03-11 00:00:00,Application,High,Team B,0.87,0
51676,2025-05-20 22:00:00,Database,Medium,Team C,2.9,0
51677,2025-03-21 00:00:00,Endpoint,Medium,Team C,2.13,0
51678,2025-03-29 20:00:00,Application,Low,Team B,3.23,1
51679,2025-02-18 09:00:00,Network,Medium,Team A,1.39,0
51680,2025-01-06 05:00:00,Access,High,Team B,0.43,0
51681,2025-06-07 07:00:00,Access,Medium,Team D,1.29,0
51682,2025-06-28 15:00:00,Access,High,Team A,0.75,0
51683,2025-03-24 01:00:00,Database,Low,Team C,2.37,0
51684,2025-05-17 21:00:00,Application,Low,Team D,0.29,0
51685,2025-04-04 08:00:00,Endpoint,Low,Team A,0.81,0
51686,2025-01-25 12:00:00,Network,Low,Team B,0.01,0
51687,2025-05-09 22:00:00,Access,Low,Team C,3.38,1
51688,2025-01-31 22:00:00,Access,Low,Team A,1.04,0
51689,2025-05-15 11:00:00,Network,Medium,Team B,2.99,0
51690,2025-02-16 12:00:00,Access,High,Team A,0.21,0
51691,2025-02-04 09:00:00,Database,Low,Team B,0.43,0
51692,2025-03-12 23:00:00,Application,Low,Team D,3.8,1
51693,2025-04-21 16:00:00,Application,Critical,Team D,1.81,0
51694,2025-02-18 01:00:00,Endpoint,High,Team C,0.01,0
51695,2025-04-05 16:00:00,Database,High,Team B,4.71,1
51696,2025-06-14 07:00:00,Endpoint,Low,Team A,8.21,1
51697,2025-04-10 19:00:00,Access,Medium,Team C,2.16,0
51698,2025-02-17 06:00:00,Application,Low,Team C,2.6,0
