order_id,order_date,region,category,price,quantity,profit
86943,2025-01-08,West,Clothing,1182.21,1,80.89
86944,2025-01-20,South,Clothing,117.11,2,18.94
86945,2025-07-12,South,Electronics,2614.19,4,2256.21
86946,2024-11-29,East,Beauty,2623.06,2,998.7
86947,2025-01-21,East,Home,4779.44,3,1769.29
86948,2025-01-26,South,Electronics,1056.92,2,277.4
86949,2024-10-05,West,Electronics,1066.03,3,593.36
86950,2025-04-12,East,Home,2155.3,3,1149.37
86951,2025-03-29,South,Electronics,2636.36,2,777.62
86952,2025-05-02,West,Electronics,3244.85,3,1945.03
86953,2025-09-06,North,Clothing,1544.38,3,426.11
86954,2025-01-16,South,Home,1398.2,3,462.93
86955,2025-02-01,West,Home,4218.39,4,1062.43
86956,2025-03-17,South,Beauty,2526.27,4,1664.63
86957,2025-04-07,North,Electronics,4664.54,3,2825.09
86958,2025-07-14,South,Beauty,3448.72,2,1069.62
86959,2024-12-28,South,Home,405.99,2,100.24
86960,2024-10-25,South,Home,625.5,3,168.74
86961,2025-01-04,South,Home,4360.91,4,2825.93
86962,2025-01-30,South,Home,1132.19,2,175.48
86963,2025-04-04,South,Home,923.11,2,292.61
86964,2024-11-30,South,Clothing,4449.43,1,387.46
86965,2025-08-24,South,Electronics,4776.93,1,330.17
86966,2024-10-14,South,Home,3296.46,3,2403.1
86967,2025-02-11,South,Beauty,597.73,4,147.95
86968,2025-01-27,South,Electronics,208.2,1,47.15
86969,2024-10-23,North,Home,3034.26,1,732.99
86970,2024-12-18,South,Home,388.86,1,73.4
86971,2025-03-13,South,Home,2786.44,3,2032.26
86972,2025-02-05,West,Clothing,2068.96,4,1668.47
86973,2024-10-12,North,Home,260.04,2,44.71
86974,2025-05-09,West,Clothing,4774.72,3,2314.53
86975,2024-12-04,North,Clothing,143.8,2,55.71
86976,2025-05-13,North,Clothing,1835.43,1,309.49
86977,2025-04-02,North,Home,4047.62,4,2172.76
86978,2024-10-21,East,Electronics,4874.96,3,1697.23
86979,2025-04-08,North,Beauty,321.31,4,298.23
86980,2024-10-21,West,Beauty,4758.81,3,3134.04
86981,2024-12-30,North,Electronics,1748.68,4,1546.32
86982,2024-10-02,North,Clothing,876.52,4,444.0
86983,2025-02-27,South,Beauty,4135.82,3,1689.78
86984,2024-10-09,South,Beauty,3248.77,2,1592.19
86985,2025-03-21,North,Beauty,586.35,1,131.35
86986,2025-09-14,East,Clothing,3129.88,2,1147.59
86987,2025-06-16,South,Electronics,4101.33,4,1834.84
86988,2025-09-07,South,Beauty,2790.01,4,1370.75
86989,2025-08-20,East,Electronics,1778.93,2,681.08
86990,2025-05-04,South,Clothing,1147.69,3,201.74
86991,2025-02-05,East,Home,3777.51,2,1769.51
86992,2025-02-07,North,Beauty,2055.97,3,697.2
86993,2025-02-20,South,Beauty,4176.48,4,1894.02
86994,2025-05-04,South,Electronics,3844.5,3,579.37
86995,2024-11-19,North,Clothing,3786.81,2,1378.97
86996,2025-02-13,West,Electronics,3990.31,3,1842.25
86997,2025-01-12,East,Home,2822.55,2,827.22
86998,2025-03-30,South,Home,3920.05,3,1583.0
86999,2024-10-05,West,Electronics,4406.07,2,962.17
87000,2025-04-18,North,Electronics,1574.72,3,636.14
87001,2025-03-23,West,Home,1333.76,2,136.02
87002,2024-11-08,South,Home,2347.98,2,515.8
87003,2025-07-15,North,Clothing,2808.69,2,1320.82
87004,2025-09-16,South,Electronics,237.88,3,153.11
87005,2025-08-12,North,Electronics,990.72,4,698.19
87006,2025-02-03,South,Clothing,208.95,1,45.06
87007,2024-10-17,South,Electronics,2852.36,2,903.94
87008,2025-06-08,South,Clothing,3878.48,4,1071.27
87009,2025-02-05,North,Home,4149.71,3,1770.88
87010,2025-05-30,South,Beauty,2836.38,1,665.85
87011,2025-03-21,East,Beauty,301.62,2,37.99
87012,2025-08-31,South,Home,2994.55,4,2363.31
87013,2025-07-28,North,Home,2056.87,3,1172.26
87014,2024-12-31,South,Beauty,4259.24,4,1953.89
87015,2025-03-25,West,Clothing,2092.14,1,467.26
87016,2025-05-10,North,Clothing,3619.21,3,1980.18
87017,2024-10-15,East,Beauty,1054.23,4,394.91
87018,2025-03-15,West,Home,4624.43,2,1646.55
87019,2025-03-23,East,Clothing,1546.83,3,1000.26
87020,2025-08-31,East,Clothing,128.42,4,115.8
87021,2025-05-18,North,Home,499.69,2,239.76
87022,2025-03-28,South,Home,1223.88,4,292.19
87023,2025-03-11,South,Beauty,910.88,3,222.98
87024,2025-07-19,North,Clothing,1033.24,4,347.28
87025,2024-10-20,East,Beauty,2938.29,2,575.69
87026,2025-09-29,South,Electronics,2419.47,2,904.73
87027,2024-10-13,West,Clothing,3589.09,2,957.47
87028,2024-11-13,North,Beauty,3972.63,2,588.92
87029,2024-11-14,South,Beauty,2631.76,1,644.65
87030,2025-07-30,South,Electronics,3005.14,4,844.02
87031,2024-10-21,South,Electronics,3901.03,2,1764.78
87032,2024-11-15,South,Home,540.47,4,254.62
87033,2025-06-16,West,Clothing,2226.48,1,166.23
87034,2025-05-02,South,Beauty,2689.23,2,325.32
87035,2025-01-01,North,Clothing,3029.65,1,438.86
87036,2025-05-10,West,Electronics,2758.21,3,1098.41
87037,2025-09-09,East,Clothing,1818.84,3,805.13
87038,2025-09-10,East,Beauty,1508.76,2,554.12
87039,2025-02-25,South,Home,2259.82,4,942.78
87040,2025-07-22,East,Clothing,426.28,4,85.78
87041,2025-02-27,East,Beauty,2408.71,4,1519.98
87042,2025-07-29,South,Home,4832.0,4,1165.3
87043,2024-12-22,East,Beauty,364.09,3,233.19
87044,2024-11-01,North,Clothing,849.42,4,719.22
87045,2025-05-31,South,Home,3188.71,3,709.23
87046,2024-10-26,East,Electronics,3566.2,2,1715.53
87047,2025-07-27,South,Clothing,2428.83,4,1268.17
87048,2025-06-21,South,Electronics,4592.41,3,2229.31
87049,2025-08-13,South,Beauty,2460.37,3,1476.71
87050,2025-06-24,North,Electronics,635.84,2,111.95
87051,2025-04-05,South,Clothing,2447.03,4,510.35
87052,2025-05-20,North,Beauty,2622.13,1,518.18
87053,2024-10-16,West,Clothing,2200.9,3,1374.47
87054,2025-09-26,East,Electronics,4581.44,3,2500.29
87055,2025-04-21,North,Home,2448.23,2,853.89
87056,2025-06-23,East,Clothing,3492.96,2,1610.04
87057,2025-06-08,East,Home,2592.36,3,1762.79
87058,2024-11-28,North,Home,3659.95,3,757.95
87059,2024-11-22,South,Home,633.69,2,114.54
87060,2024-11-10,East,Clothing,4730.07,1,845.24
87061,2024-10-05,South,Clothing,3097.59,4,820.03
87062,2024-10-03,North,Electronics,1607.99,4,1025.34
87063,2025-09-26,West,Clothing,1243.23,2,193.75
87064,2024-12-11,East,Beauty,3714.83,1,888.27
87065,2025-07-11,West,Beauty,1409.83,2,361.48
87066,2025-03-15,South,Clothing,2299.49,4,886.58
87067,2024-12-05,East,Clothing,3121.86,3,1883.84
87068,2025-08-14,West,Beauty,4303.0,3,1176.16
87069,2025-06-19,East,Electronics,4163.33,4,3683.24
87070,2025-07-02,West,Home,3368.76,2,1450.75
87071,2025-02-23,South,Clothing,1398.43,1,141.18
87072,2024-12-01,South,Home,893.41,2,208.12
87073,2024-11-07,West,Clothing,2772.66,3,472.07
87074,2025-07-22,South,Clothing,4419.44,2,970.54
87075,2025-07-03,South,Clothing,2100.8,2,347.32
87076,2025-05-04,South,Clothing,3711.29,2,424.0
87077,2024-11-25,South,Electronics,4176.98,4,4012.82
87078,2025-02-07,East,Electronics,1386.43,3,991.67
87079,2025-05-16,North,Home,4825.29,4,3375.9
87080,2025-02-21,East,Clothing,1349.61,3,577.93
87081,2025-01-07,West,Clothing,2987.95,4,1718.74
87082,2025-02-12,North,Clothing,3373.21,1,595.48
87083,2025-03-07,South,Electronics,2809.73,2,557.82
87084,2024-11-04,South,Home,3145.62,1,589.56
87085,2025-07-22,South,Home,1134.7,4,251.17
87086,2025-02-21,East,Clothing,807.23,2,291.35
87087,2024-10-16,North,Beauty,175.64,2,54.0
87088,2025-07-15,North,Clothing,3083.1,2,1165.85
87089,2025-08-23,West,Clothing,4627.41,3,2394.93
87090,2025-09-10,South,Clothing,3435.14,1,347.57
87091,2024-12-26,North,Home,3289.98,2,1036.41
87092,2025-06-15,South,Beauty,2709.62,2,986.46
87093,2025-01-09,West,Beauty,3128.9,3,499.74
87094,2024-11-12,South,Beauty,3643.56,4,3550.58
87095,2025-05-02,West,Beauty,840.78,3,315.76
87096,2024-10-18,South,Beauty,3678.76,3,1152.17
87097,2025-02-02,East,Clothing,860.67,3,497.22
87098,2025-04-09,South,Beauty,1542.43,4,1281.36
87099,2025-01-18,East,Beauty,1762.67,1,235.42
87100,2024-12-26,West,Electronics,1499.52,3,769.31
87101,2025-06-22,South,Clothing,2670.5,1,274.6
87102,2025-05-07,East,Clothing,2820.21,3,1611.6
87103,2025-02-14,South,Beauty,4115.91,3,1845.9
87104,2025-09-06,West,Beauty,2928.1,2,456.19
87105,2025-02-22,East,Home,4982.62,2,2135.56
87106,2025-06-18,South,Beauty,3504.64,1,805.99
87107,2025-04-28,South,Clothing,3674.99,4,1749.59
87108,2025-03-01,East,Beauty,4989.27,1,619.99
87109,2025-03-08,South,Home,1247.37,2,509.98
87110,2025-09-06,West,Electronics,3268.82,3,2169.71
87111,2025-04-09,East,Clothing,4451.03,2,1379.6
87112,2025-03-03,South,Beauty,4842.91,4,4319.28
87113,2025-06-30,North,Electronics,2287.88,3,368.36
87114,2025-06-17,West,Electronics,2211.33,3,550.38
87115,2025-02-12,South,Electronics,564.22,3,377.07
87116,2025-02-08,West,Home,4530.82,3,2506.51
87117,2025-06-13,East,Clothing,4690.13,2,1671.41
87118,2025-05-11,West,Home,4434.12,1,803.11
87119,2024-11-29,South,Clothing,1204.31,1,86.91
87120,2025-06-11,East,Beauty,1578.36,1,351.72
87121,2025-08-30,West,Beauty,4747.23,1,330.15
87122,2024-11-13,West,Home,3109.65,3,847.97
87123,2025-05-07,West,Beauty,3198.51,3,1897.2
87124,2024-10-23,North,Clothing,2143.33,1,209.75
87125,2025-04-07,East,Clothing,3114.54,1,656.53
87126,2025-02-26,South,Home,886.56,4,692.56
87127,2025-02-08,East,Home,4751.88,2,1886.05
87128,2024-11-17,South,Clothing,4733.12,3,1911.46
87129,2024-10-11,West,Electronics,4299.89,3,2087.25
87130,2025-02-14,South,Electronics,1354.36,4,755.39
87131,2025-04-25,South,Clothing,4392.44,4,3477.51
87132,2025-03-28,North,Beauty,3530.56,4,1048.57
87133,2025-05-04,North,Electronics,1306.48,2,368.18
87134,2025-09-09,West,Beauty,4193.12,3,2621.14
87135,2024-10-23,North,Clothing,545.64,4,205.32
87136,2025-07-17,South,Beauty,3613.76,4,1986.18
87137,2025-04-13,South,Electronics,4987.35,1,539.67
87138,2025-04-24,West,Beauty,2212.46,1,308.6
87139,2025-03-03,East,Electronics,3145.99,3,567.08
87140,2025-08-13,West,Electronics,1160.64,4,673.36
87141,2025-04-11,East,Clothing,2385.92,4,1253.39
87142,2025-01-01,South,Beauty,630.36,3,449.14
87143,2024-10-12,East,Electronics,3507.36,3,1060.53
87144,2025-06-18,North,Clothing,3886.54,2,791.37
87145,2025-08-12,North,Electronics,2982.92,4,955.88
87146,2025-08-03,East,Clothing,3731.38,1,372.91
87147,2025-08-04,North,Electronics,3480.15,2,1661.25
87148,2025-05-21,South,Electronics,4622.4,2,1622.43
87149,2024-11-24,West,Home,2444.91,2,259.74
87150,2024-12-10,West,Home,2738.3,3,467.32
87151,2025-01-07,South,Clothing,1923.57,2,213.12
87152,2025-08-23,North,Clothing,1828.91,2,368.03
87153,2025-07-30,East,Clothing,4106.96,4,1010.48
87154,2025-01-04,North,Beauty,4651.46,2,589.94
87155,2025-02-04,West,Clothing,1617.81,4,890.2
87156,2025-03-20,North,Home,2154.86,4,444.21
87157,2024-11-26,North,Clothing,1826.35,4,389.33
87158,2025-04-20,South,Clothing,4287.79,4,2983.76
87159,2025-05-13,South,Electronics,4744.24,1,899.18
87160,2024-12-12,North,Beauty,4519.77,3,3294.45
87161,2025-04-16,South,Clothing,164.79,1,24.18
87162,2025-02-23,East,Home,946.41,2,309.71
87163,2025-09-04,South,Beauty,4486.31,3,2267.9
87164,2025-04-16,South,Clothing,2673.62,3,1601.39
87165,2025-01-05,West,Beauty,1949.66,1,259.42
87166,2025-05-13,South,Electronics,2093.93,2,1034.43
87167,2025-08-01,West,Beauty,4138.13,4,2479.42
87168,2024-10-04,North,Electronics,4079.91,4,1232.72
87169,2025-05-01,North,Clothing,4158.0,3,2488.95
87170,2024-10-28,East,Home,4254.47,4,2619.01
87171,2024-12-03,North,Electronics,440.31,4,317.03
87172,2025-06-20,South,Beauty,3806.4,2,1163.38
87173,2024-12-11,North,Electronics,3093.36,2,1114.57
87174,2025-09-20,North,Home,1343.28,2,377.7
87175,2025-02-17,South,Electronics,3003.49,3,1154.57
87176,2025-09-04,West,Clothing,3450.91,2,605.79
87177,2025-03-19,North,Clothing,2898.49,2,674.45
87178,2025-06-01,South,Electronics,1827.65,1,105.11
87179,2025-07-01,South,Home,1298.11,4,774.65
87180,2025-07-11,North,Beauty,522.91,2,142.34
87181,2025-04-10,North,Electronics,378.76,3,83.08
87182,2025-07-21,South,Beauty,1826.94,1,296.74
87183,2025-01-04,North,Home,1259.01,1,287.68
87184,2024-11-28,West,Electronics,2524.0,1,384.26
87185,2025-09-15,South,Clothing,2861.86,1,170.98
87186,2024-12-25,South,Home,1960.18,2,521.99
87187,2024-11-19,East,Beauty,1962.77,1,456.27
87188,2025-04-15,East,Clothing,3767.15,2,1811.9
87189,2025-06-09,South,Electronics,129.04,3,84.86
87190,2025-04-17,North,Home,4989.27,2,1359.09
87191,2025-04-19,North,Electronics,2260.6,1,284.55
87192,2025-07-02,West,Beauty,2977.48,2,639.49
87193,2025-05-24,South,Electronics,1294.22,3,305.28
87194,2024-10-18,South,Electronics,1127.57,3,778.52
87195,2025-03-07,South,Beauty,3396.71,1,631.07
87196,2024-11-21,South,Electronics,4866.27,1,1043.12
87197,2025-06-09,North,Home,4551.06,2,636.6
87198,2025-08-24,North,Clothing,4665.91,2,786.93
87199,2025-02-22,South,Beauty,2589.8,4,589.71
87200,2025-02-24,South,Beauty,1858.81,4,1035.51
87201,2025-04-02,West,Electronics,3852.92,3,1583.39
87202,2024-10-14,South,Electronics,2756.76,1,597.34
87203,2025-06-29,West,Home,4084.27,2,456.46
87204,2025-04-09,East,Beauty,3524.91,3,1621.71
87205,2024-12-18,West,Home,1882.38,3,1119.23
87206,2025-09-21,East,Electronics,435.01,2,154.54
87207,2024-10-18,South,Beauty,1544.57,3,1125.52
87208,2025-09-22,North,Clothing,4170.2,3,2827.77
87209,2025-05-11,North,Electronics,2360.91,2,399.31
87210,2025-05-29,South,Home,4125.19,4,2119.64
87211,2024-11-09,South,Electronics,3519.08,4,2806.21
87212,2024-10-13,West,Beauty,1613.76,1,216.68
87213,2025-08-25,West,Beauty,2261.79,2,608.7
87214,2025-05-26,North,Beauty,3318.2,1,307.14
87215,2025-08-16,East,Home,4398.0,1,365.93
87216,2025-01-26,East,Electronics,293.25,1,53.2
87217,2025-08-23,North,Clothing,4961.31,4,4913.67
87218,2025-01-05,East,Beauty,2096.71,4,1975.97
87219,2025-03-01,North,Electronics,736.99,1,164.59
87220,2025-07-10,East,Home,1723.12,4,1696.58
87221,2025-07-26,North,Home,3999.19,2,689.46
87222,2025-02-15,East,Home,2913.99,4,1590.78
87223,2025-06-12,North,Beauty,643.11,2,100.28
87224,2024-10-13,North,Electronics,2002.58,2,581.31
87225,2025-07-05,South,Home,371.77,3,74.86
87226,2025-08-06,West,Electronics,426.86,3,237.6
87227,2025-08-02,West,Home,1182.09,2,328.94
87228,2025-02-26,East,Clothing,1821.05,4,1635.3
87229,2025-07-27,West,Home,3496.73,1,336.41
87230,2025-04-16,South,Home,183.61,1,23.65
87231,2025-06-20,East,Electronics,1644.83,2,165.34
87232,2024-11-04,South,Clothing,1851.8,4,1060.77
87233,2025-01-02,West,Home,1617.06,4,431.11
87234,2025-08-27,East,Home,797.25,4,753.86
87235,2024-12-03,West,Home,4318.18,2,2075.44
87236,2025-06-11,West,Beauty,1673.87,3,807.58
87237,2024-10-30,South,Electronics,4237.91,3,1747.1
87238,2024-11-27,South,Beauty,1030.9,2,299.22
87239,2024-11-10,North,Beauty,3641.32,4,1738.58
87240,2024-12-09,West,Beauty,1082.7,3,446.25
87241,2025-04-29,East,Home,1777.17,3,801.04
87242,2025-07-30,North,Clothing,3419.46,1,829.14
87243,2025-03-02,East,Clothing,2785.21,2,724.52
87244,2025-07-15,North,Clothing,1406.96,1,281.97
87245,2025-03-23,West,Beauty,4418.3,4,3471.95
87246,2025-06-25,South,Home,2415.2,1,584.08
87247,2024-10-13,West,Home,3963.35,2,476.63
87248,2025-04-15,South,Clothing,4324.43,2,582.92
87249,2025-06-25,South,Clothing,2304.73,1,380.72
87250,2024-10-18,West,Clothing,1732.02,2,503.55
87251,2025-03-20,West,Clothing,2811.93,4,1953.38
87252,2025-06-11,South,Home,504.01,1,78.99
87253,2025-07-31,North,Beauty,3450.56,4,2802.29
87254,2025-04-25,South,Electronics,3796.22,2,1729.59
87255,2025-09-23,West,Home,620.2,1,97.18
87256,2025-09-26,West,Clothing,1551.68,2,210.47
87257,2025-09-20,West,Home,3858.48,1,277.19
87258,2025-05-21,North,Electronics,1650.62,4,625.37
87259,2025-03-09,South,Clothing,3109.29,3,2072.14
87260,2024-12-08,East,Electronics,3045.36,3,1516.06
87261,2024-11-26,South,Beauty,1370.65,1,171.75
87262,2025-04-08,East,Home,3852.1,1,471.84
87263,2025-01-04,South,Home,2520.73,1,156.9
87264,2025-03-08,South,Beauty,688.81,4,291.02
87265,2025-04-16,West,Electronics,598.55,2,146.06
87266,2024-11-22,South,Clothing,4595.06,3,925.67
87267,2025-08-08,South,Clothing,1972.47,2,525.74
87268,2025-05-11,West,Clothing,2814.54,1,359.64
87269,2025-09-16,West,Electronics,3240.23,1,778.53
87270,2025-07-27,West,Home,3647.8,4,2111.61
87271,2024-12-01,East,Clothing,2124.87,1,386.32
87272,2025-08-12,South,Beauty,2491.82,2,1125.48
87273,2025-03-16,South,Home,3680.27,1,834.6
87274,2024-10-07,North,Home,3324.01,1,577.42
87275,2025-04-20,South,Electronics,3126.32,4,1927.49
87276,2025-06-10,East,Beauty,2000.74,3,685.12
87277,2025-01-03,South,Beauty,4831.98,2,1357.09
87278,2025-07-28,West,Home,1004.21,4,260.52
87279,2025-02-10,East,Home,671.41,3,166.9
87280,2025-07-15,West,Home,1500.97,3,562.07
87281,2024-12-17,South,Clothing,1332.83,4,291.26
87282,2025-03-18,East,Home,4808.17,4,3716.13
87283,2025-02-19,South,Clothing,141.02,4,94.61
87284,2025-02-13,South,Clothing,4412.46,3,2926.38
87285,2024-12-23,West,Electronics,2091.21,3,523.79
87286,2025-05-22,North,Clothing,2880.53,4,2724.07
87287,2025-03-18,West,Clothing,3498.38,3,2417.75
87288,2025-01-11,South,Electronics,320.19,3,151.31
87289,2024-10-10,East,Home,2635.78,4,1300.63
87290,2024-10-08,South,Home,294.12,4,262.59
87291,2025-04-27,North,Clothing,581.67,1,138.56
87292,2024-11-21,South,Electronics,3174.22,3,784.21
87293,2025-09-23,North,Electronics,1446.89,3,719.0
87294,2025-03-29,North,Electronics,796.82,3,360.05
87295,2025-05-31,East,Home,342.68,1,53.89
87296,2025-04-23,East,Beauty,4040.01,4,1031.58
87297,2024-11-06,South,Electronics,3202.68,1,404.7
87298,2025-07-19,South,Electronics,257.36,1,20.54
87299,2025-02-26,South,Clothing,3204.84,3,2157.9
87300,2024-12-05,South,Electronics,605.44,4,341.0
87301,2025-01-02,South,Electronics,1704.5,2,741.42
87302,2025-05-27,West,Clothing,3333.59,2,623.28
87303,2025-06-10,South,Home,1495.3,4,1333.21
87304,2025-05-20,South,Electronics,3815.54,1,297.17
87305,2024-12-18,West,Electronics,2641.18,2,426.96
87306,2025-03-01,West,Home,1321.46,1,327.12
87307,2025-09-27,East,Beauty,2827.01,2,315.25
87308,2025-09-09,South,Clothing,267.3,1,15.05
87309,2025-03-28,South,Beauty,2250.78,2,319.79
87310,2025-06-14,East,Electronics,1695.02,1,148.84
87311,2025-01-15,West,Clothing,2150.8,2,274.0
87312,2025-07-01,South,Electronics,3095.33,3,2229.68
87313,2025-01-23,South,Electronics,2176.56,2,480.21
87314,2025-04-28,North,Clothing,2816.6,2,1369.25
87315,2025-07-22,West,Electronics,645.97,1,145.53
87316,2025-04-05,West,Electronics,1618.23,3,985.96
87317,2025-06-24,West,Home,2171.06,3,360.85
87318,2025-03-05,North,Home,363.01,1,70.96
87319,2025-02-16,East,Electronics,4747.52,4,2383.13
87320,2025-09-17,East,Clothing,4539.24,2,2043.16
87321,2025-03-11,West,Electronics,1732.93,4,1112.23
87322,2025-04-03,West,Beauty,3173.88,4,1225.35
87323,2025-09-26,North,Electronics,2420.77,3,1244.0
87324,2025-06-14,South,Home,2856.85,1,446.09
87325,2025-02-20,West,Electronics,696.02,3,393.49
87326,2024-12-09,East,Beauty,2758.74,1,277.88
87327,2024-12-06,South,Clothing,1342.82,2,665.94
87328,2024-10-24,West,Beauty,3094.06,4,2275.94
87329,2024-11-20,West,Home,3860.99,1,490.95
87330,2025-04-28,East,Home,4519.82,4,3034.98
87331,2025-04-02,West,Clothing,264.61,4,139.25
87332,2025-08-24,East,Beauty,2666.03,3,1785.4
87333,2025-07-27,North,Beauty,2099.89,2,1000.17
87334,2025-07-09,West,Beauty,1201.67,3,835.45
87335,2025-08-17,South,Beauty,1393.53,2,378.03
87336,2025-06-14,North,Electronics,4134.88,4,1546.54
87337,2025-02-01,West,Beauty,3713.89,1,635.63
87338,2025-05-22,East,Clothing,4525.78,4,2942.17
87339,2025-06-16,South,Clothing,3946.01,1,247.81
87340,2025-01-14,South,Electronics,378.51,1,83.31
87341,2025-04-14,West,Home,646.79,1,37.21
87342,2025-05-04,North,Home,3428.13,3,587.47
87343,2025-04-22,North,Clothing,3327.16,1,655.17
87344,2024-12-17,West,Clothing,4472.13,4,4270.05
87345,2025-01-11,West,Electronics,2681.54,1,508.5
87346,2024-11-02,South,Electronics,2922.11,4,2413.84
87347,2025-01-21,East,Home,2659.93,1,620.96
87348,2024-10-21,North,Electronics,3428.74,1,394.67
87349,2025-02-20,South,Beauty,2036.46,2,704.74
87350,2025-08-15,West,Clothing,3106.89,4,1513.37
87351,2024-11-16,North,Clothing,2504.83,2,1039.42
87352,2025-05-12,North,Clothing,4735.1,3,2973.33
87353,2025-05-17,South,Home,2154.72,2,634.45
87354,2025-06-02,East,Home,727.15,3,444.21
87355,2025-01-03,North,Clothing,4130.15,3,1584.11
87356,2025-04-11,South,Electronics,2570.14,2,956.58
87357,2025-08-03,South,Home,887.18,3,299.5
87358,2025-07-16,North,Clothing,4645.81,4,1395.42
87359,2025-01-16,North,Electronics,697.87,4,600.71
87360,2025-09-21,South,Home,434.9,3,73.89
87361,2025-02-14,East,Clothing,1410.95,1,205.84
87362,2025-07-14,North,Home,3308.93,1,798.3
87363,2025-03-06,North,Beauty,648.47,2,65.11
87364,2025-08-29,West,Home,4841.1,1,1147.58
87365,2025-02-15,South,Beauty,2721.81,4,738.49
87366,2025-02-14,North,Electronics,2911.19,3,1438.59
87367,2025-07-28,South,Beauty,4756.86,3,1968.44
87368,2025-06-16,North,Electronics,2391.73,2,427.84
87369,2025-05-29,West,Home,3510.89,4,2696.8
87370,2024-12-21,South,Electronics,276.68,1,30.09
87371,2025-03-04,East,Clothing,280.77,3,167.81
87372,2025-06-21,South,Beauty,3740.71,4,1927.21
87373,2025-02-23,South,Beauty,4693.5,2,549.18
87374,2025-03-03,East,Home,3643.92,1,496.28
87375,2024-12-19,North,Beauty,857.19,1,154.7
87376,2025-05-01,South,Clothing,4154.85,2,618.3
87377,2025-05-26,North,Electronics,2999.84,3,1933.96
87378,2025-08-12,South,Home,420.46,3,215.13
87379,2025-05-25,North,Electronics,1993.87,3,1381.47
87380,2025-06-17,West,Electronics,3894.87,4,3642.66
87381,2025-07-16,South,Beauty,1111.09,1,270.13
87382,2024-10-31,West,Electronics,4133.93,4,2252.36
87383,2024-12-09,South,Home,2915.35,3,1022.16
87384,2025-03-16,East,Clothing,2308.19,3,1522.16
87385,2025-03-08,East,Electronics,111.47,4,81.64
87386,2024-12-12,South,Home,1371.91,2,335.22
87387,2025-07-15,South,Clothing,4112.28,1,941.68
87388,2025-08-16,North,Electronics,623.48,1,63.25
87389,2025-03-15,West,Clothing,2593.67,3,1805.18
87390,2025-03-19,East,Clothing,252.03,4,212.08
87391,2024-11-22,West,Beauty,1371.63,1,181.66
87392,2025-03-12,East,Clothing,909.37,2,221.08
87393,2025-08-31,North,Clothing,2142.94,4,1941.91
87394,2025-08-04,West,Home,3017.86,3,1331.23
87395,2025-01-15,East,Home,2250.06,4,1831.17
87396,2024-12-31,West,Home,4121.99,3,2213.52
87397,2025-09-17,North,Clothing,932.32,3,238.97
87398,2025-01-23,North,Home,3135.21,4,2888.85
87399,2025-05-06,North,Electronics,4309.21,3,2246.79
87400,2025-04-20,South,Beauty,3042.01,2,700.88
87401,2025-09-26,West,Electronics,2304.19,4,1126.76
87402,2025-02-28,North,Home,3709.74,2,721.58
87403,2024-12-19,South,Clothing,551.19,1,92.4
87404,2025-05-01,West,Home,4830.88,4,1689.3
87405,2025-03-24,West,Beauty,1758.33,3,644.53
87406,2025-04-27,South,Home,1082.27,2,514.97
87407,2024-10-20,North,Clothing,4799.3,2,564.33
87408,2025-05-06,North,Beauty,124.95,4,97.06
87409,2025-06-30,South,Home,3960.02,2,609.06
87410,2024-10-25,West,Home,2154.82,4,1055.07
87411,2025-08-20,North,Electronics,4073.35,2,1341.95
87412,2024-12-31,North,Electronics,4309.68,2,2125.66
87413,2025-02-02,North,Home,1643.57,3,562.35
87414,2024-12-17,South,Home,4457.56,1,393.4
87415,2024-10-22,East,Clothing,4950.74,4,3468.84
87416,2025-04-24,North,Home,4749.98,4,2757.33
87417,2025-06-28,South,Home,2689.28,4,1098.69
87418,2025-08-21,North,Electronics,1080.59,1,212.22
87419,2024-12-02,North,Beauty,4057.27,1,833.17
87420,2025-05-24,North,Electronics,4713.87,4,3706.25
87421,2025-03-24,North,Home,4811.59,2,2086.37
87422,2025-01-01,South,Home,4374.29,3,2439.43
87423,2024-12-25,North,Beauty,1152.44,3,645.52
87424,2024-10-16,South,Electronics,3263.52,3,1358.84
87425,2024-12-10,North,Beauty,4620.85,3,2299.69
87426,2025-04-11,West,Home,2487.37,2,927.29
87427,2025-08-03,South,Electronics,4100.87,3,1895.04
87428,2024-10-07,South,Home,612.42,1,114.88
87429,2025-05-22,West,Electronics,3881.54,4,3519.26
87430,2025-06-21,West,Electronics,417.48,4,226.39
87431,2025-06-14,East,Home,2803.78,4,1550.5
87432,2025-03-09,South,Home,2198.64,1,451.6
87433,2024-12-28,South,Clothing,998.65,3,339.07
87434,2025-02-01,East,Home,2241.58,1,146.64
87435,2025-08-15,South,Home,3626.7,4,1835.09
87436,2025-05-04,North,Electronics,3831.26,3,1755.89
87437,2025-09-21,North,Clothing,4616.71,1,488.36
87438,2025-04-15,West,Beauty,3517.34,1,649.99
87439,2024-11-16,East,Beauty,4982.0,2,1569.49
87440,2025-07-20,North,Clothing,1502.52,3,495.61
87441,2025-02-05,South,Clothing,857.76,2,144.56
87442,2025-08-15,East,Home,577.11,3,340.24
87443,2025-05-23,West,Home,2964.49,3,446.53
87444,2025-05-22,East,Beauty,1797.25,4,886.11
87445,2025-01-13,North,Electronics,1096.05,4,494.37
87446,2025-08-11,South,Electronics,1143.3,4,340.23
87447,2025-04-18,South,Clothing,1800.07,1,436.32
