device_id,last_seen,cpu_percent,mem_percent,patch_status,deploy_success
2627,2024-11-25,32.33,56.47,Non-Compliant,1
2628,2024-11-28,28.75,4.09,Compliant,1
2629,2025-03-02,19.66,31.63,Compliant,0
2630,2024-10-20,38.82,64.61,Compliant,1
2631,2025-03-25,42.15,46.27,Compliant,1
2632,2024-12-25,22.09,19.49,Compliant,0
2633,2025-02-25,61.37,42.37,Compliant,1
2634,2025-02-20,30.88,53.05,Compliant,1
2635,2024-12-01,39.42,73.79,Compliant,1
2636,2025-01-02,43.48,64.09,Non-Compliant,1
2637,2024-10-14,84.94,63.37,Compliant,1
2638,2025-01-13,59.24,69.39,Compliant,1
2639,2025-02-26,52.23,21.51,Compliant,1
2640,2025-03-27,33.38,79.89,Compliant,1
2641,2024-12-08,45.61,79.94,Compliant,1
2642,2025-02-20,47.16,42.76,Compliant,1
2643,2024-12-02,39.54,1.0,Non-Compliant,1
2644,2025-03-20,54.37,81.59,Compliant,1
2645,2024-10-27,86.97,1.0,Compliant,1
2646,2025-02-03,23.35,62.57,Compliant,1
2647,2024-11-30,46.21,45.98,Non-Compliant,1
2648,2024-11-23,45.87,42.97,Compliant,1
2649,2025-03-16,36.44,46.36,Compliant,1
2650,2025-01-25,29.96,57.65,Compliant,1
2651,2025-03-12,29.18,12.12,Compliant,1
2652,2024-12-20,73.62,51.19,Compliant,1
2653,2024-10-09,42.38,26.44,Compliant,1
2654,2025-01-15,55.2,44.92,Compliant,1
2655,2025-01-18,35.8,58.24,Non-Compliant,1
2656,2025-01-31,46.49,72.52,Non-Compliant,1
2657,2024-11-29,47.75,40.3,Compliant,1
2658,2024-12-01,36.41,90.81,Compliant,0
2659,2025-01-14,43.96,37.13,Compliant,1
2660,2024-12-07,59.26,37.65,Compliant,1
2661,2025-02-21,23.31,75.57,Compliant,1
2662,2025-02-21,43.39,50.04,Compliant,1
2663,2025-01-04,48.58,58.61,Compliant,1
2664,2024-11-01,51.98,45.22,Non-Compliant,1
2665,2025-01-10,54.4,47.52,Compliant,1
2666,2024-11-07,50.86,61.99,Compliant,1
2667,2025-03-16,57.92,80.42,Compliant,0
2668,2025-01-13,33.92,57.8,Compliant,1
2669,2024-10-16,61.88,63.58,Non-Compliant,1
2670,2024-11-23,41.85,74.63,Compliant,1
2671,2025-02-20,53.1,45.7,Compliant,1
2672,2024-10-18,20.36,35.42,Non-Compliant,0
2673,2024-10-04,49.95,34.52,Compliant,1
2674,2024-11-06,42.31,37.28,Non-Compliant,1
2675,2024-11-09,35.49,34.12,Compliant,1
2676,2024-12-02,59.41,77.0,Compliant,1
2677,2024-12-07,43.37,17.31,Compliant,1
2678,2025-02-22,43.02,66.82,Compliant,1
2679,2025-01-28,18.57,30.5,Non-Compliant,1
2680,2025-03-25,29.71,90.83,Compliant,1
2681,2024-10-19,42.76,63.05,Compliant,1
2682,2024-12-25,29.88,37.48,Compliant,1
2683,2025-03-16,61.78,44.17,Non-Compliant,1
2684,2024-11-22,35.6,53.32,Compliant,1
2685,2025-02-23,25.54,67.71,Compliant,1
2686,2024-11-08,23.26,61.72,Non-Compliant,1
2687,2024-12-31,38.0,54.73,Compliant,1
2688,2025-03-12,52.77,40.86,Compliant,1
2689,2024-12-12,25.91,49.2,Compliant,1
2690,2024-12-20,24.32,81.84,Compliant,1
2691,2025-03-11,31.36,97.56,Compliant,1
2692,2024-10-15,38.99,77.05,Compliant,0
2693,2024-12-12,24.14,35.88,Non-Compliant,1
2694,2025-01-11,41.82,83.65,Compliant,0
2695,2024-10-19,63.35,48.39,Compliant,1
2696,2024-12-14,39.79,55.06,Non-Compliant,1
2697,2024-12-24,33.88,29.76,Compliant,1
2698,2024-12-21,56.77,57.27,Compliant,1
2699,2024-10-26,22.72,39.3,Compliant,1
2700,2025-03-26,47.96,82.51,Compliant,1
2701,2024-10-04,40.4,100.0,Compliant,1
2702,2025-02-22,65.39,54.97,Compliant,1
2703,2025-02-06,58.81,64.54,Non-Compliant,1
2704,2024-12-16,10.66,48.85,Compliant,1
2705,2024-12-20,43.14,57.4,Compliant,0
2706,2025-01-27,18.11,43.17,Compliant,1
2707,2025-01-21,57.11,61.23,Compliant,1
2708,2025-01-15,25.71,63.04,Compliant,1
2709,2025-02-14,51.81,60.98,Compliant,1
2710,2025-01-03,57.27,69.93,Compliant,0
2711,2025-01-07,12.67,47.71,Non-Compliant,1
2712,2025-02-15,62.1,100.0,Compliant,1
2713,2025-03-26,56.84,41.95,Compliant,1
2714,2024-11-17,24.2,41.74,Compliant,1
2715,2025-03-25,57.42,4.68,Compliant,1
2716,2025-02-20,22.02,70.18,Compliant,1
2717,2024-11-14,53.63,1.0,Compliant,1
2718,2024-10-02,38.63,48.17,Compliant,1
2719,2024-11-27,18.7,39.96,Compliant,1
2720,2025-03-15,62.14,26.23,Non-Compliant,1
2721,2024-10-03,62.11,56.28,Compliant,1
2722,2025-01-21,42.89,90.34,Compliant,1
2723,2025-01-05,40.34,69.6,Compliant,0
2724,2025-01-02,33.98,39.74,Non-Compliant,1
2725,2024-11-12,48.3,94.8,Compliant,1
2726,2024-10-04,46.13,40.34,Non-Compliant,1
2727,2025-03-20,62.9,76.87,Compliant,1
2728,2024-12-25,43.15,20.25,Non-Compliant,1
2729,2024-11-18,61.0,50.35,Non-Compliant,0
2730,2024-10-20,12.09,31.23,Compliant,1
2731,2024-12-24,52.16,96.55,Compliant,1
2732,2025-03-22,42.67,41.15,Compliant,1
2733,2025-02-22,45.38,34.58,Compliant,1
2734,2024-12-05,67.28,64.3,Compliant,1
2735,2025-02-27,56.61,50.01,Non-Compliant,0
2736,2025-03-27,34.75,97.94,Non-Compliant,1
2737,2024-10-25,27.22,61.18,Non-Compliant,1
2738,2025-02-04,11.26,56.31,Non-Compliant,1
2739,2025-02-07,46.76,69.41,Compliant,1
2740,2025-03-20,58.45,50.56,Compliant,0
2741,2025-02-22,59.02,59.76,Compliant,1
2742,2024-12-12,33.95,38.25,Compliant,1
2743,2025-02-25,58.76,42.56,Compliant,1
2744,2025-03-14,59.06,36.72,Compliant,1
2745,2025-03-29,54.49,62.81,Compliant,1
2746,2024-12-18,40.79,41.7,Non-Compliant,0
2747,2024-10-26,39.32,70.59,Compliant,1
2748,2025-03-02,48.03,37.69,Non-Compliant,1
2749,2024-12-03,50.23,35.66,Compliant,1
2750,2025-03-08,32.88,59.77,Compliant,1
2751,2025-03-07,34.57,57.77,Compliant,1
2752,2025-01-21,44.04,72.14,Compliant,1
2753,2025-02-15,30.72,31.35,Compliant,1
2754,2025-03-15,32.37,24.23,Compliant,1
2755,2025-01-17,13.6,79.32,Non-Compliant,1
2756,2025-02-01,24.86,27.91,Non-Compliant,0
2757,2024-12-24,51.17,71.6,Compliant,1
2758,2025-01-06,55.11,7.97,Compliant,1
2759,2025-03-05,39.41,66.36,Compliant,1
2760,2025-01-24,51.86,54.78,Compliant,1
2761,2025-03-01,6.53,63.1,Compliant,1
2762,2025-03-06,46.42,70.35,Compliant,1
2763,2024-12-20,18.11,73.95,Compliant,1
2764,2025-01-11,27.4,64.3,Compliant,1
2765,2024-10-17,49.74,71.7,Compliant,1
2766,2025-01-09,52.29,77.46,Compliant,1
2767,2024-12-09,11.42,80.49,Compliant,1
2768,2024-12-03,14.99,65.37,Compliant,1
2769,2025-01-14,29.94,36.06,Compliant,1
2770,2025-01-09,13.12,49.97,Compliant,1
2771,2025-03-08,33.79,53.02,Compliant,1
2772,2024-11-26,53.0,41.4,Compliant,1
2773,2025-02-25,16.72,32.07,Compliant,1
2774,2025-03-23,70.19,73.5,Compliant,0
2775,2025-02-07,36.09,61.01,Compliant,1
2776,2025-01-13,45.58,41.62,Compliant,1
2777,2024-12-21,24.58,55.75,Compliant,1
2778,2024-11-19,55.62,61.02,Compliant,1
2779,2024-11-10,43.51,31.93,Compliant,1
2780,2024-12-29,43.82,39.03,Compliant,0
2781,2024-12-15,45.8,48.72,Compliant,1
2782,2025-02-22,20.6,51.9,Compliant,1
2783,2025-02-15,46.16,23.1,Compliant,1
2784,2024-12-29,50.56,69.92,Compliant,1
2785,2025-01-23,17.04,55.62,Compliant,1
2786,2025-03-19,35.96,50.03,Compliant,1
2787,2025-02-21,35.39,40.7,Compliant,1
2788,2025-03-15,40.64,34.73,Compliant,1
2789,2025-02-19,50.82,55.32,Compliant,1
2790,2025-03-13,52.27,58.15,Compliant,1
2791,2025-02-18,38.5,94.39,Compliant,1
2792,2025-03-04,54.34,96.19,Non-Compliant,1
2793,2024-10-08,19.34,44.32,Compliant,1
2794,2024-12-26,43.92,35.83,Compliant,1
2795,2024-11-22,9.79,29.68,Compliant,1
2796,2025-02-10,32.53,56.76,Compliant,1
2797,2025-02-10,47.23,30.04,Compliant,1
2798,2024-12-21,50.71,27.41,Compliant,1
2799,2024-11-17,44.41,40.31,Compliant,1
2800,2024-10-24,63.61,42.8,Compliant,1
2801,2024-11-11,41.63,40.19,Compliant,1
2802,2025-02-14,14.43,22.65,Compliant,1
2803,2025-01-30,5.89,53.18,Compliant,1
2804,2024-12-30,25.12,52.82,Compliant,1
2805,2025-02-16,25.02,81.75,Compliant,1
2806,2025-02-14,40.56,30.16,Compliant,1
2807,2024-12-16,31.73,65.53,Non-Compliant,1
2808,2024-11-30,25.72,90.7,Compliant,1
2809,2024-12-22,31.26,25.87,Compliant,1
2810,2024-12-11,34.93,33.19,Compliant,1
2811,2024-11-24,27.46,29.84,Non-Compliant,1
2812,2025-01-16,40.58,63.94,Compliant,1
2813,2024-10-25,54.21,63.15,Compliant,1
2814,2025-02-04,30.27,74.06,Compliant,1
2815,2024-11-25,41.24,56.58,Compliant,1
2816,2024-10-27,71.05,91.02,Non-Compliant,1
2817,2025-02-28,43.68,65.83,Compliant,1
2818,2024-11-09,56.36,80.17,Non-Compliant,1
2819,2025-01-23,32.91,58.1,Non-Compliant,1
2820,2024-11-27,57.54,47.28,Compliant,1
2821,2024-11-05,27.95,51.46,Non-Compliant,1
2822,2025-03-09,49.02,82.44,Non-Compliant,1
2823,2025-02-05,56.16,70.89,Compliant,1
2824,2025-02-28,63.13,69.67,Compliant,1
2825,2025-03-17,41.88,74.85,Compliant,1
2826,2025-01-19,35.95,60.28,Compliant,1
2827,2025-03-25,19.26,100.0,Compliant,1
2828,2025-03-01,38.9,50.51,Compliant,1
2829,2025-03-16,52.06,57.18,Compliant,1
2830,2024-11-09,50.47,46.03,Non-Compliant,1
2831,2024-10-29,39.71,64.98,Compliant,1
2832,2024-11-14,45.56,19.82,Compliant,1
2833,2025-01-17,65.06,1.0,Compliant,1
2834,2024-12-30,50.22,42.07,Non-Compliant,0
2835,2024-11-03,36.49,66.67,Compliant,1
2836,2024-12-29,39.96,75.53,Non-Compliant,1
2837,2024-10-15,50.13,29.79,Compliant,1
2838,2024-12-09,48.92,21.68,Compliant,1
2839,2024-12-21,73.86,40.55,Compliant,0
2840,2024-12-10,64.76,40.2,Non-Compliant,0
2841,2025-02-07,24.62,59.35,Compliant,1
2842,2025-01-06,30.24,57.51,Compliant,1
2843,2025-02-06,59.17,84.34,Compliant,1
2844,2025-01-29,28.35,46.72,Compliant,1
2845,2025-02-02,42.53,28.4,Compliant,1
2846,2025-01-18,64.37,61.1,Compliant,1
2847,2025-02-07,44.68,35.69,Compliant,1
2848,2025-03-13,54.74,36.0,Compliant,1
2849,2024-10-28,43.32,88.97,Compliant,1
2850,2025-01-11,38.94,73.61,Non-Compliant,0
2851,2025-02-25,12.38,46.47,Compliant,1
2852,2025-03-14,43.85,91.44,Compliant,1
2853,2024-11-28,32.05,71.6,Compliant,1
2854,2024-11-13,60.14,62.77,Non-Compliant,0
2855,2025-02-17,2.12,41.44,Compliant,1
2856,2024-11-01,32.39,13.83,Compliant,0
2857,2024-11-07,60.83,37.9,Compliant,1
2858,2024-10-31,69.34,45.17,Compliant,1
2859,2024-10-18,57.29,31.06,Compliant,1
2860,2025-03-06,50.04,57.48,Compliant,1
2861,2024-11-20,14.14,14.23,Compliant,1
2862,2025-03-06,24.11,81.61,Compliant,1
2863,2024-12-30,53.93,45.85,Compliant,1
2864,2024-12-02,20.65,69.78,Compliant,1
2865,2025-01-20,36.48,69.55,Compliant,1
2866,2024-12-20,35.33,30.31,Compliant,1
2867,2024-10-20,46.29,20.18,Compliant,1
2868,2025-03-08,50.06,42.2,Compliant,1
2869,2024-10-31,1.92,62.51,Compliant,1
2870,2024-12-24,44.27,57.73,Compliant,1
2871,2025-02-12,29.79,78.31,Compliant,1
2872,2024-10-12,48.34,62.85,Compliant,1
2873,2024-11-12,13.31,64.32,Compliant,1
2874,2024-11-18,55.24,38.83,Compliant,1
2875,2025-01-15,29.29,49.9,Compliant,1
2876,2024-11-09,34.2,50.44,Compliant,1
2877,2025-03-09,64.46,67.36,Compliant,1
2878,2024-10-15,37.95,70.06,Compliant,1
2879,2024-12-29,54.82,50.35,Compliant,1
2880,2024-10-12,39.63,51.01,Compliant,1
2881,2025-01-19,64.97,62.03,Compliant,1
2882,2025-03-03,45.1,93.66,Compliant,1
2883,2025-03-07,47.75,20.22,Compliant,1
2884,2025-01-01,42.7,36.52,Compliant,0
2885,2025-03-07,35.56,37.34,Non-Compliant,1
2886,2024-12-16,53.13,28.68,Compliant,1
2887,2025-03-20,28.79,39.09,Compliant,1
2888,2024-10-22,50.93,62.54,Compliant,1
2889,2024-10-17,54.42,73.92,Non-Compliant,1
2890,2025-02-28,48.05,59.6,Compliant,1
2891,2024-10-25,25.87,59.2,Compliant,1
2892,2024-12-09,46.71,36.62,Non-Compliant,1
2893,2024-11-06,55.73,1.74,Non-Compliant,1
2894,2024-11-26,20.99,62.5,Compliant,0
2895,2025-01-07,17.12,81.68,Non-Compliant,1
2896,2024-12-09,52.68,74.17,Compliant,1
2897,2024-10-22,30.3,53.11,Compliant,1
2898,2024-10-04,51.2,56.55,Non-Compliant,1
2899,2024-11-27,65.67,83.08,Compliant,1
2900,2025-03-21,17.92,41.08,Compliant,1
2901,2024-12-13,16.62,45.94,Compliant,1
2902,2024-10-17,52.04,19.0,Non-Compliant,1
2903,2025-02-23,59.69,64.3,Compliant,0
2904,2024-10-19,65.72,45.0,Compliant,1
2905,2024-12-25,52.1,49.02,Compliant,0
2906,2024-11-30,37.99,68.64,Compliant,1
2907,2024-11-26,41.44,39.96,Compliant,1
2908,2024-12-18,45.04,64.95,Compliant,1
2909,2024-11-13,65.25,65.99,Compliant,1
2910,2025-02-24,44.39,47.78,Non-Compliant,1
2911,2025-03-02,29.65,71.79,Non-Compliant,1
2912,2024-11-06,43.35,52.94,Non-Compliant,1
2913,2025-02-23,16.56,69.31,Compliant,1
2914,2024-11-27,31.67,42.68,Compliant,1
2915,2024-10-12,35.39,66.7,Non-Compliant,1
2916,2024-11-01,34.15,47.9,Non-Compliant,1
2917,2025-03-03,16.2,61.71,Compliant,1
2918,2025-03-03,22.2,62.07,Compliant,1
2919,2025-03-24,39.7,47.03,Non-Compliant,1
2920,2025-03-19,52.58,46.44,Compliant,1
2921,2024-12-28,33.73,50.76,Non-Compliant,1
2922,2024-11-20,41.13,56.43,Compliant,1
2923,2024-11-10,53.16,66.48,Compliant,1
2924,2025-01-05,80.06,59.75,Compliant,1
2925,2024-11-30,35.26,1.0,Compliant,1
2926,2025-02-04,27.38,72.11,Compliant,1
2927,2024-11-04,51.85,63.06,Compliant,1
2928,2024-12-24,52.78,78.56,Compliant,1
2929,2024-10-22,20.38,71.97,Compliant,1
2930,2024-11-09,23.22,46.54,Compliant,1
2931,2024-11-23,19.45,31.66,Compliant,1
2932,2025-03-14,29.26,91.14,Compliant,1
2933,2025-03-21,52.95,80.67,Non-Compliant,1
2934,2024-10-29,45.36,69.93,Compliant,1
2935,2024-12-21,42.53,39.08,Compliant,1
2936,2025-01-25,25.27,28.95,Compliant,1
2937,2024-10-12,24.1,46.31,Compliant,1
2938,2025-02-26,41.11,72.2,Compliant,1
2939,2024-11-09,39.27,6.87,Compliant,1
2940,2024-10-30,47.34,40.47,Non-Compliant,1
2941,2024-12-03,60.82,100.0,Compliant,1
2942,2024-11-10,22.92,47.88,Compliant,1
2943,2024-12-18,37.76,55.75,Compliant,1
2944,2024-11-16,41.7,54.48,Compliant,1
2945,2024-10-04,42.9,89.49,Compliant,1
2946,2025-03-05,41.11,48.54,Non-Compliant,1
2947,2025-01-02,39.45,19.07,Compliant,1
2948,2025-03-25,42.84,75.61,Non-Compliant,1
2949,2024-11-26,47.75,33.62,Non-Compliant,1
2950,2025-01-29,29.41,25.15,Compliant,1
2951,2024-10-16,47.04,85.52,Compliant,1
2952,2025-01-04,47.72,69.87,Compliant,1
2953,2025-02-17,43.52,47.7,Compliant,1
2954,2024-11-24,63.64,78.1,Compliant,1
2955,2025-03-13,43.24,74.5,Compliant,1
2956,2025-02-20,45.47,41.35,Compliant,1
2957,2025-02-24,25.34,58.81,Compliant,1
2958,2025-02-23,55.6,52.86,Compliant,1
2959,2025-03-05,68.72,41.7,Compliant,1
2960,2025-02-28,42.34,55.88,Non-Compliant,1
2961,2025-01-20,9.03,70.36,Non-Compliant,1
2962,2024-10-11,56.13,36.31,Compliant,1
2963,2025-03-20,60.54,71.46,Non-Compliant,1
2964,2024-12-24,43.25,17.85,Compliant,1
2965,2025-02-05,32.23,59.39,Compliant,1
2966,2024-11-14,59.1,40.27,Non-Compliant,1
2967,2024-11-08,57.97,86.55,Compliant,1
2968,2024-12-18,43.77,22.76,Compliant,1
2969,2025-03-01,57.09,50.21,Compliant,1
2970,2025-03-22,29.12,38.35,Compliant,1
2971,2024-11-05,59.38,43.65,Compliant,1
2972,2025-01-05,44.1,32.24,Compliant,1
2973,2025-01-16,35.42,58.45,Non-Compliant,1
2974,2024-10-04,41.73,59.54,Compliant,1
2975,2025-01-10,52.12,20.42,Compliant,1
2976,2025-02-16,44.63,67.47,Compliant,1
2977,2024-12-24,67.54,23.28,Compliant,1
2978,2025-03-02,58.2,55.59,Compliant,0
2979,2024-11-19,22.43,90.24,Non-Compliant,1
2980,2024-12-31,53.86,37.8,Compliant,1
2981,2025-01-22,55.09,49.02,Compliant,1
2982,2024-11-21,49.23,39.22,Compliant,0
2983,2024-10-06,25.75,41.58,Non-Compliant,1
2984,2024-11-15,56.79,61.21,Non-Compliant,1
2985,2024-10-15,43.91,87.27,Non-Compliant,1
2986,2025-01-26,24.83,54.3,Non-Compliant,1
2987,2024-11-02,45.35,78.85,Compliant,1
2988,2024-12-20,56.98,40.49,Compliant,0
2989,2025-02-02,27.36,77.17,Non-Compliant,1
2990,2025-02-17,27.37,88.26,Compliant,1
2991,2024-10-31,50.93,79.37,Non-Compliant,1
2992,2024-11-03,45.51,69.59,Compliant,1
2993,2024-11-01,52.32,67.63,Compliant,1
2994,2024-10-23,41.07,39.83,Non-Compliant,1
2995,2025-01-10,77.63,25.5,Compliant,1
2996,2024-12-08,34.73,68.3,Non-Compliant,1
2997,2024-11-09,50.04,39.29,Compliant,1
2998,2025-01-31,33.16,40.86,Compliant,1
2999,2024-10-31,19.0,25.26,Compliant,1
3000,2025-02-17,38.16,43.51,Compliant,1
3001,2025-01-11,35.86,76.73,Compliant,1
3002,2024-11-11,66.8,74.13,Compliant,1
3003,2025-02-25,46.61,28.62,Compliant,0
3004,2024-10-14,28.48,35.67,Compliant,0
3005,2024-12-14,40.98,18.99,Non-Compliant,1
3006,2025-01-23,26.55,62.3,Non-Compliant,1
3007,2024-12-29,36.37,58.75,Compliant,1
3008,2024-10-02,55.67,60.45,Compliant,1
3009,2025-03-08,47.21,46.13,Compliant,1
3010,2024-11-04,15.34,68.14,Compliant,1
3011,2024-10-27,28.2,49.19,Compliant,1
3012,2025-02-10,27.61,74.15,Compliant,1
3013,2024-12-14,29.73,33.09,Compliant,1
3014,2025-03-28,44.45,72.4,Compliant,1
3015,2024-12-31,55.71,63.66,Non-Compliant,1
3016,2025-02-21,34.97,68.2,Compliant,1
3017,2025-01-24,30.58,48.5,Compliant,1
3018,2025-03-17,52.55,90.08,Compliant,1
3019,2024-12-29,44.71,40.7,Non-Compliant,0
3020,2024-12-27,32.19,100.0,Compliant,1
3021,2025-01-27,34.18,63.94,Compliant,1
3022,2024-12-20,35.65,77.91,Compliant,1
3023,2025-03-21,56.67,84.1,Compliant,1
3024,2025-03-18,46.63,70.58,Compliant,0
3025,2024-10-16,67.52,92.52,Compliant,1
3026,2025-01-25,48.23,73.94,Compliant,1
3027,2024-11-11,26.71,69.68,Compliant,1
3028,2025-02-25,14.99,64.42,Compliant,1
3029,2025-01-24,30.67,62.67,Compliant,1
3030,2025-01-15,15.53,77.4,Compliant,1
3031,2025-03-05,28.33,38.27,Compliant,1
3032,2024-11-10,40.3,51.98,Non-Compliant,1
3033,2025-02-06,20.51,65.19,Compliant,0
3034,2024-10-16,51.8,40.49,Compliant,1
3035,2025-02-09,32.41,74.31,Compliant,1
3036,2024-11-23,52.01,50.78,Compliant,1
3037,2024-10-29,25.82,29.45,Non-Compliant,1
3038,2025-03-01,50.86,42.9,Non-Compliant,1
3039,2024-11-10,32.43,74.23,Compliant,0
3040,2024-12-02,36.45,34.15,Compliant,1
3041,2024-11-25,30.47,35.77,Compliant,1
3042,2024-10-14,37.74,65.38,Non-Compliant,1
3043,2025-02-03,48.64,28.66,Compliant,1
3044,2025-03-21,19.33,66.34,Compliant,1
3045,2025-03-20,73.33,13.81,Compliant,0
3046,2025-02-06,73.5,64.5,Compliant,1
3047,2025-01-26,32.49,53.14,Compliant,1
3048,2025-01-05,54.95,87.68,Compliant,1
3049,2025-02-05,22.06,16.01,Compliant,1
3050,2025-02-16,15.41,42.08,Compliant,1
3051,2025-02-25,68.99,65.36,Compliant,1
3052,2024-12-18,51.91,54.04,Non-Compliant,0
3053,2025-02-26,42.35,45.02,Compliant,1
3054,2024-12-26,51.32,19.63,Non-Compliant,1
3055,2024-12-12,30.02,63.41,Compliant,1
3056,2025-02-25,41.61,100.0,Compliant,1
3057,2025-01-25,43.65,40.25,Compliant,1
3058,2025-02-22,18.39,56.51,Compliant,0
3059,2025-01-14,57.36,62.03,Compliant,0
3060,2024-12-18,33.32,47.01,Compliant,1
3061,2025-02-10,22.44,54.14,Compliant,1
3062,2025-03-23,65.38,34.28,Compliant,1
3063,2025-01-14,58.58,27.27,Non-Compliant,1
3064,2024-11-21,36.91,85.07,Compliant,1
3065,2025-01-05,21.26,52.54,Compliant,1
3066,2024-12-19,48.02,65.98,Compliant,1
3067,2024-11-05,41.16,63.77,Compliant,1
3068,2025-01-09,73.01,35.92,Compliant,0
3069,2025-01-13,60.24,28.9,Compliant,1
3070,2024-11-18,33.26,42.66,Compliant,1
3071,2025-03-15,62.03,59.45,Compliant,1
3072,2024-12-28,60.43,38.45,Compliant,1
3073,2025-03-04,13.9,45.65,Compliant,0
3074,2024-12-08,48.91,14.81,Compliant,1
3075,2025-03-27,58.35,54.22,Compliant,1
3076,2025-01-21,34.01,56.51,Compliant,1
3077,2025-03-20,21.62,54.92,Compliant,0
3078,2025-01-07,85.31,34.83,Compliant,1
3079,2024-12-09,64.04,35.28,Compliant,1
3080,2024-10-09,44.41,33.17,Non-Compliant,0
3081,2024-12-30,8.46,46.51,Compliant,1
3082,2024-10-30,34.42,40.75,Compliant,0
3083,2025-02-20,70.15,83.22,Compliant,1
3084,2025-03-09,60.79,91.1,Compliant,0
3085,2025-02-09,36.65,73.1,Non-Compliant,1
3086,2024-11-03,33.15,56.97,Compliant,1
3087,2025-01-28,62.66,48.65,Non-Compliant,1
3088,2024-11-30,37.12,38.17,Compliant,1
3089,2024-11-07,38.92,56.32,Compliant,1
3090,2024-12-23,47.28,51.74,Compliant,1
3091,2025-01-19,49.66,34.32,Compliant,1
3092,2024-11-20,24.3,39.17,Compliant,1
3093,2024-12-31,50.1,16.08,Compliant,1
3094,2024-10-25,25.85,34.68,Compliant,1
3095,2025-02-16,60.31,62.97,Compliant,1
3096,2025-01-22,35.75,75.66,Non-Compliant,1
3097,2024-10-08,45.21,65.55,Compliant,1
3098,2024-11-03,1.0,44.93,Non-Compliant,1
3099,2024-10-27,53.42,21.72,Compliant,1
3100,2025-01-16,55.5,31.08,Compliant,1
3101,2025-02-27,33.06,63.83,Non-Compliant,1
3102,2024-12-11,20.26,63.14,Compliant,1
3103,2025-01-05,19.78,41.99,Non-Compliant,1
3104,2024-11-08,40.87,46.88,Compliant,1
3105,2024-12-12,24.1,93.52,Compliant,1
3106,2025-01-26,39.86,19.77,Non-Compliant,1
3107,2024-10-22,42.6,55.2,Compliant,1
3108,2024-10-31,44.29,30.72,Non-Compliant,1
3109,2024-11-03,62.44,31.94,Compliant,0
3110,2024-12-07,60.49,63.34,Compliant,1
3111,2025-01-18,43.21,88.94,Compliant,1
3112,2024-12-17,50.92,67.36,Non-Compliant,1
3113,2024-10-08,46.86,86.26,Non-Compliant,1
3114,2025-01-13,62.93,16.36,Compliant,1
3115,2024-11-23,43.13,64.83,Compliant,1
3116,2025-01-23,54.84,73.11,Compliant,1
3117,2024-12-09,74.1,50.11,Non-Compliant,1
3118,2025-01-05,47.37,71.61,Non-Compliant,1
3119,2025-01-25,33.88,100.0,Compliant,1
3120,2024-10-18,34.52,58.0,Compliant,1
3121,2025-02-13,30.03,47.15,Compliant,1
3122,2025-02-12,52.51,77.72,Compliant,1
3123,2025-01-04,46.53,77.17,Compliant,1
3124,2025-02-12,35.72,49.6,Compliant,1
3125,2025-02-15,64.23,43.95,Compliant,1
3126,2024-11-05,35.2,77.14,Compliant,1
3127,2024-12-01,42.54,46.27,Compliant,1
3128,2025-01-22,29.38,53.92,Non-Compliant,1
3129,2024-11-20,39.46,61.09,Compliant,1
3130,2024-10-31,29.06,51.28,Compliant,1
3131,2025-02-15,39.55,55.41,Compliant,1
3132,2024-12-23,25.37,38.49,Compliant,1
3133,2024-11-04,33.42,66.26,Compliant,1
3134,2025-03-06,30.42,46.9,Non-Compliant,1
3135,2025-03-26,31.17,85.66,Non-Compliant,1
3136,2024-10-31,27.5,57.36,Compliant,0
3137,2025-01-05,35.91,75.59,Compliant,1
3138,2025-01-28,3.18,67.58,Compliant,1
3139,2025-01-12,50.99,77.42,Compliant,0
3140,2024-12-07,45.09,46.04,Compliant,1
3141,2024-10-17,45.3,31.32,Compliant,1
3142,2025-01-04,38.17,37.04,Compliant,1
3143,2024-11-06,59.56,35.56,Compliant,1
3144,2024-12-29,29.97,38.64,Compliant,1
3145,2024-10-28,15.19,31.51,Compliant,1
3146,2025-03-15,44.64,52.68,Compliant,1
3147,2025-01-28,69.17,69.94,Compliant,0
3148,2025-02-15,62.24,29.15,Compliant,1
3149,2024-12-11,54.27,41.54,Non-Compliant,1
3150,2025-01-18,74.55,75.46,Compliant,1
3151,2024-12-22,34.37,24.05,Non-Compliant,1
3152,2024-10-28,33.64,54.99,Compliant,1
3153,2024-12-27,36.62,66.78,Non-Compliant,1
3154,2025-01-25,3.01,96.72,Non-Compliant,1
3155,2025-01-30,62.35,7.79,Compliant,1
3156,2025-02-12,40.39,28.65,Compliant,1
3157,2024-12-23,30.94,60.85,Compliant,1
3158,2024-10-02,37.32,47.53,Compliant,1
3159,2024-11-26,26.04,1.0,Compliant,1
3160,2024-10-10,40.97,46.1,Compliant,0
3161,2024-12-21,32.49,36.86,Compliant,1
3162,2025-01-06,33.19,22.02,Non-Compliant,1
3163,2025-02-19,26.88,47.39,Non-Compliant,0
3164,2025-01-10,40.66,28.49,Compliant,1
3165,2024-11-01,32.5,37.69,Compliant,1
3166,2024-10-03,60.4,80.98,Non-Compliant,1
3167,2024-11-17,48.1,92.29,Non-Compliant,1
3168,2025-02-13,20.38,36.95,Non-Compliant,1
3169,2024-10-09,49.2,57.31,Compliant,1
3170,2024-10-16,45.13,67.46,Compliant,1
3171,2024-12-27,41.06,38.08,Compliant,1
